yi,vi,study,intervention,comparison,outcome_domain,outcome_measure,outcome_metric,outcome_aggregation,outcome_timepoint,baseline_intervention_n,baseline_comparison_n,followup_intervention_n,followup_comparison_n,baseline_intervention_mean,baseline_intervention_sd,baseline_comparison_mean,baseline_comparison_sd,followup_intervention_mean,followup_intervention_sd,followup_comparison_mean,followup_comparison_sd,intervention_beneficial,intervention_harmful,comparison_beneficial,comparison_harmful,es_ttest,es_ttest_pvalue,es_ftest,es_chi_test,es_chi_pvalue,es_or,es_lower_ci,es_upper_ci,cluster,average_cluster_size,icc,design_effect,baseline_intervention_n_ess,baseline_comparison_n_ess,followup_intervention_n_ess,followup_comparison_n_ess,intervention_beneficial_ess,intervention_harmful_ess,comparison_beneficial_ess,comparison_harmful_ess,RCT,es_unstandardized_regression,high_rob,baseline_depression,secondary_school,public_school,united_states,primary_prevention,tau_comparator,publication_year,study_author_name,study_author_email,study_author_institute,study_publication_year,study_start_date,study_end_date,study_groups,recruitment_approach,eligibility_criteria,number_participants,number_classrooms,number_schools,average_age,age_average_type,age_dispersion,age_dispersion_type,grade_level,school_level,percent_black,percent_aian,percent_asian,percent_nhpi,percent_latinx,percent_mixed,percent_other,percent_ELL,percent_FRPL,country,state,urbanicity,school_type,consort_flow_diagram,research_design,assignment_level,cluster_type,cluster_size,study_registration,availability_statement,rob_tool,overall_rating,percent_white,percent_female,urbanicity_clean,processed_grades,processed_school_types,processed_outcome_measure_roots,processed_intervention_roots,yi_raw,vi_raw,row_id,has_2x2,has_chi,cat_smd_method
-0.009379037,0.003527423,Stallard 2013b,Classroom Based Cognitive Behavioural Therapy (CBT),Attention Control,Depression Symptoms,Mood and Feelings Questionnaire - Short Form (SMFQ),Value at Time Point,Continuous,52.1,1753,1673,1290,1262,4.11,4.95,3.9,4.81,3.95,5.44,4,5.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,179.6,0.007,2.2502,779.041862945516,743.4894676028797,573.2823749000089,560.8390365300862,0,0,0,0,Yes,NA,yes,0.042992719,yes,NA,no,yes,no,2013,Paul Stallard,-999,University of Bath,2013,2009_07,2011_01,3,"""Information about the project was sent to 66 non-denominational comprehensive secondary schools in
Bath and North East Somerset, Bristol, Wiltshire, Nottingham City and Nottinghamshire County. Schools
that expressed an interest were contacted by the research team and a face-to-face meeting was arranged
to discuss the project. Nine schools were recruited: one for the pilot study and eight for the main trial. In
the participating schools, three year groups could not be included as they did not have discrete PSHE
lessons. Therefore, 28 year groups were included in the randomisation process for the main trial. Details of
participant flow are provided in Figure 1 (pilot study) and Figure 2 (main trial).""","""3.5.1. Inclusion:
Interventions will be provided during the school day as part of the school PSHE curriculum. All eligible
children, i.e. years 8–11 (12–16 years old) will be expected to participate. There will be some occasions
when young people do not participate in PSHE for religious reasons or due to absence but it is expected
that these will be limited. Attendance at each session during the study will be monitored.
3.5.2. Exclusion:
Young people who do not attend PSHE lessons will be the only exclusion in this study (e.g. if they are on
technical training courses off site, on long term sickness absence, homeschooled). Children, identified
during the study with possible clinical depression, and their carers will be contacted and advised to seek
further help. They will continue to participate in the programmes running in the schools.""",5030,-999,8,-999,4. Cannot tell,12.16,5. Range,"8, 9, 10, 11",5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,0.112,United Kingdom,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,1. Classroom,-999,Current Controlled Trials ISRCTN19083628,protocol is appended to the report,cROB,Some Concerns,0.855,-999,Unclear,"8,9,10,11",Unclear,Mood and Feelings Questionnaire,Classroom Based Cognitive Behavioural Therapy,-0.009379037,0.003527423,255,FALSE,FALSE,NA
0.148091313,0.003509161,Stallard 2013b,Classroom Based Cognitive Behavioural Therapy (CBT),Usual School Provision,Depression Symptoms,Mood and Feelings Questionnaire - Short Form (SMFQ),Value at Time Point,Continuous,52.1,1753,1604,1290,1282,4.11,4.95,3.55,4.73,3.95,5.44,3.21,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,179.6,0.007,2.2502,779.041862945516,712.825526619856,573.2823749000089,569.7271353657453,0,0,0,0,Yes,NA,yes,0.115497823,yes,NA,no,yes,yes,2013,Paul Stallard,-999,University of Bath,2013,2009_07,2011_01,3,"""Information about the project was sent to 66 non-denominational comprehensive secondary schools in
Bath and North East Somerset, Bristol, Wiltshire, Nottingham City and Nottinghamshire County. Schools
that expressed an interest were contacted by the research team and a face-to-face meeting was arranged
to discuss the project. Nine schools were recruited: one for the pilot study and eight for the main trial. In
the participating schools, three year groups could not be included as they did not have discrete PSHE
lessons. Therefore, 28 year groups were included in the randomisation process for the main trial. Details of
participant flow are provided in Figure 1 (pilot study) and Figure 2 (main trial).""","""3.5.1. Inclusion:
Interventions will be provided during the school day as part of the school PSHE curriculum. All eligible
children, i.e. years 8–11 (12–16 years old) will be expected to participate. There will be some occasions
when young people do not participate in PSHE for religious reasons or due to absence but it is expected
that these will be limited. Attendance at each session during the study will be monitored.
3.5.2. Exclusion:
Young people who do not attend PSHE lessons will be the only exclusion in this study (e.g. if they are on
technical training courses off site, on long term sickness absence, homeschooled). Children, identified
during the study with possible clinical depression, and their carers will be contacted and advised to seek
further help. They will continue to participate in the programmes running in the schools.""",5030,-999,8,-999,4. Cannot tell,12.16,5. Range,"8, 9, 10, 11",5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,0.112,United Kingdom,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,1. Classroom,-999,Current Controlled Trials ISRCTN19083628,protocol is appended to the report,cROB,Some Concerns,0.855,-999,Unclear,"8,9,10,11",Unclear,Mood and Feelings Questionnaire,Classroom Based Cognitive Behavioural Therapy,0.148091313,0.003509161,256,FALSE,FALSE,NA
0.033747795,0.008342228,Stallard 2013b,Classroom Based Cognitive Behavioural Therapy (CBT),Attention Control,Depression Symptoms,Revised Children's Anxiety and Depression Scale (RCADS) - Depression Subscale,Value at Time Point,Continuous,52.1,392,374,296,308,5.64,2.88,5.47,3.1,4.94,3.32,4.83,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,38,0.007,1.259,311.3582208101668,297.0611596505163,235.1072279586974,244.63860206513107,0,0,0,0,Yes,NA,yes,0.056796663,yes,NA,no,no,no,2013,Paul Stallard,-999,University of Bath,2013,2009_07,2011_01,3,"""Information about the project was sent to 66 non-denominational comprehensive secondary schools in
Bath and North East Somerset, Bristol, Wiltshire, Nottingham City and Nottinghamshire County. Schools
that expressed an interest were contacted by the research team and a face-to-face meeting was arranged
to discuss the project. Nine schools were recruited: one for the pilot study and eight for the main trial. In
the participating schools, three year groups could not be included as they did not have discrete PSHE
lessons. Therefore, 28 year groups were included in the randomisation process for the main trial. Details of
participant flow are provided in Figure 1 (pilot study) and Figure 2 (main trial).""","""3.5.1. Inclusion:
Interventions will be provided during the school day as part of the school PSHE curriculum. All eligible
children, i.e. years 8–11 (12–16 years old) will be expected to participate. There will be some occasions
when young people do not participate in PSHE for religious reasons or due to absence but it is expected
that these will be limited. Attendance at each session during the study will be monitored.
3.5.2. Exclusion:
Young people who do not attend PSHE lessons will be the only exclusion in this study (e.g. if they are on
technical training courses off site, on long term sickness absence, homeschooled). Children, identified
during the study with possible clinical depression, and their carers will be contacted and advised to seek
further help. They will continue to participate in the programmes running in the schools.""",5030,-999,8,-999,4. Cannot tell,12.16,5. Range,"8, 9, 10, 11",5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,0.112,United Kingdom,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,1. Classroom,-999,Current Controlled Trials ISRCTN19083628,protocol is appended to the report,cROB,Some Concerns,0.855,-999,Unclear,"8,9,10,11",Unclear,Revised Children's Anxiety and Depression Scale,Classroom Based Cognitive Behavioural Therapy,0.033747795,0.008342228,257,FALSE,FALSE,NA
0.266748965,0.009539114,Stallard 2013b,Classroom Based Cognitive Behavioural Therapy (CBT),Usual School Provision,Depression Symptoms,Revised Children's Anxiety and Depression Scale (RCADS) - Depression Subscale,Value at Time Point,Continuous,52.1,392,298,296,242,5.64,2.88,5.27,2.83,4.94,3.32,4.06,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,38,0.007,1.259,311.3582208101668,236.69579030976968,235.1072279586974,192.21604447974585,0,0,0,0,Yes,NA,yes,0.129259484,yes,NA,no,no,yes,2013,Paul Stallard,-999,University of Bath,2013,2009_07,2011_01,3,"""Information about the project was sent to 66 non-denominational comprehensive secondary schools in
Bath and North East Somerset, Bristol, Wiltshire, Nottingham City and Nottinghamshire County. Schools
that expressed an interest were contacted by the research team and a face-to-face meeting was arranged
to discuss the project. Nine schools were recruited: one for the pilot study and eight for the main trial. In
the participating schools, three year groups could not be included as they did not have discrete PSHE
lessons. Therefore, 28 year groups were included in the randomisation process for the main trial. Details of
participant flow are provided in Figure 1 (pilot study) and Figure 2 (main trial).""","""3.5.1. Inclusion:
Interventions will be provided during the school day as part of the school PSHE curriculum. All eligible
children, i.e. years 8–11 (12–16 years old) will be expected to participate. There will be some occasions
when young people do not participate in PSHE for religious reasons or due to absence but it is expected
that these will be limited. Attendance at each session during the study will be monitored.
3.5.2. Exclusion:
Young people who do not attend PSHE lessons will be the only exclusion in this study (e.g. if they are on
technical training courses off site, on long term sickness absence, homeschooled). Children, identified
during the study with possible clinical depression, and their carers will be contacted and advised to seek
further help. They will continue to participate in the programmes running in the schools.""",5030,-999,8,-999,4. Cannot tell,12.16,5. Range,"8, 9, 10, 11",5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,0.112,United Kingdom,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,1. Classroom,-999,Current Controlled Trials ISRCTN19083628,protocol is appended to the report,cROB,Some Concerns,0.855,-999,Unclear,"8,9,10,11",Unclear,Revised Children's Anxiety and Depression Scale,Classroom Based Cognitive Behavioural Therapy,0.266748965,0.009539114,258,FALSE,FALSE,NA
0.047729162,0.003528388,Stallard 2013b,Classroom Based Cognitive Behavioural Therapy (CBT),Attention Control,Depression Symptoms,Revised Children's Anxiety and Depression Scale (RCADS) - Depression Subscale,Value at Time Point,Continuous,52.1,1753,1673,1290,1262,2.62,2.71,2.44,2.73,2.54,2.99,2.4,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,179.6,0.007,2.2502,779.041862945516,743.4894676028797,573.2823749000089,560.8390365300862,0,0,0,0,Yes,NA,yes,0.066149062,yes,NA,no,yes,no,2013,Paul Stallard,-999,University of Bath,2013,2009_07,2011_01,3,"""Information about the project was sent to 66 non-denominational comprehensive secondary schools in
Bath and North East Somerset, Bristol, Wiltshire, Nottingham City and Nottinghamshire County. Schools
that expressed an interest were contacted by the research team and a face-to-face meeting was arranged
to discuss the project. Nine schools were recruited: one for the pilot study and eight for the main trial. In
the participating schools, three year groups could not be included as they did not have discrete PSHE
lessons. Therefore, 28 year groups were included in the randomisation process for the main trial. Details of
participant flow are provided in Figure 1 (pilot study) and Figure 2 (main trial).""","""3.5.1. Inclusion:
Interventions will be provided during the school day as part of the school PSHE curriculum. All eligible
children, i.e. years 8–11 (12–16 years old) will be expected to participate. There will be some occasions
when young people do not participate in PSHE for religious reasons or due to absence but it is expected
that these will be limited. Attendance at each session during the study will be monitored.
3.5.2. Exclusion:
Young people who do not attend PSHE lessons will be the only exclusion in this study (e.g. if they are on
technical training courses off site, on long term sickness absence, homeschooled). Children, identified
during the study with possible clinical depression, and their carers will be contacted and advised to seek
further help. They will continue to participate in the programmes running in the schools.""",5030,-999,8,-999,4. Cannot tell,12.16,5. Range,"8, 9, 10, 11",5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,0.112,United Kingdom,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,1. Classroom,-999,Current Controlled Trials ISRCTN19083628,protocol is appended to the report,cROB,Some Concerns,0.855,-999,Unclear,"8,9,10,11",Unclear,Revised Children's Anxiety and Depression Scale,Classroom Based Cognitive Behavioural Therapy,0.047729162,0.003528388,259,FALSE,FALSE,NA
0.169546343,0.003512142,Stallard 2013b,Classroom Based Cognitive Behavioural Therapy (CBT),Usual School Provision,Depression Symptoms,Revised Children's Anxiety and Depression Scale (RCADS) - Depression Subscale,Value at Time Point,Continuous,52.1,1753,1604,1290,1282,2.62,2.71,2.17,2.5,2.54,2.99,2.07,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,179.6,0.007,2.2502,779.041862945516,712.825526619856,573.2823749000089,569.7271353657453,0,0,0,0,Yes,NA,yes,0.172209934,yes,NA,no,yes,yes,2013,Paul Stallard,-999,University of Bath,2013,2009_07,2011_01,3,"""Information about the project was sent to 66 non-denominational comprehensive secondary schools in
Bath and North East Somerset, Bristol, Wiltshire, Nottingham City and Nottinghamshire County. Schools
that expressed an interest were contacted by the research team and a face-to-face meeting was arranged
to discuss the project. Nine schools were recruited: one for the pilot study and eight for the main trial. In
the participating schools, three year groups could not be included as they did not have discrete PSHE
lessons. Therefore, 28 year groups were included in the randomisation process for the main trial. Details of
participant flow are provided in Figure 1 (pilot study) and Figure 2 (main trial).""","""3.5.1. Inclusion:
Interventions will be provided during the school day as part of the school PSHE curriculum. All eligible
children, i.e. years 8–11 (12–16 years old) will be expected to participate. There will be some occasions
when young people do not participate in PSHE for religious reasons or due to absence but it is expected
that these will be limited. Attendance at each session during the study will be monitored.
3.5.2. Exclusion:
Young people who do not attend PSHE lessons will be the only exclusion in this study (e.g. if they are on
technical training courses off site, on long term sickness absence, homeschooled). Children, identified
during the study with possible clinical depression, and their carers will be contacted and advised to seek
further help. They will continue to participate in the programmes running in the schools.""",5030,-999,8,-999,4. Cannot tell,12.16,5. Range,"8, 9, 10, 11",5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,0.112,United Kingdom,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,1. Classroom,-999,Current Controlled Trials ISRCTN19083628,protocol is appended to the report,cROB,Some Concerns,0.855,-999,Unclear,"8,9,10,11",Unclear,Revised Children's Anxiety and Depression Scale,Classroom Based Cognitive Behavioural Therapy,0.169546343,0.003512142,260,FALSE,FALSE,NA
0.106627149,0.019540806,Tak 2016,Op Volle Kracht (OVK),Control Group,Depression Symptoms,Children’s Depression Inventory (CDI),Value at Time Point,Continuous,0,655,735,634,707,7.38,5.62,7.71,5.77,8.4,7,7.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,154.4,0.036,6.5224,100.4231571200785,112.68858089046977,97.20348338035079,108.39568257083282,0,0,0,0,Yes,NA,yes,-0.0576903,yes,NA,no,yes,yes,2012,Yuli R Tak,y.tak@pwo.ru.nl,Radboud University,2012,2011_01,-999,2,"""As the
intervention was incorporated into the school curriculum and
administered during school hours, school principals had to
give active consent for their school’s participation. Parents
and adolescents were informed about the research by mail.
In schools allocated to the intervention condition, a presentation
was delivered to inform parents and teachers about the
OVK program and study aims.""","""All adolescents
in the eighth grade from participating schools were eligible
to participate. Adolescents were included through passive
consent, but were free to withdraw from the study and
participation in the OVK lessons at any point if their parents or
they themselves wanted to discontinue participation.""",1390,-999,9,13.91,1. Mean,0.55000000000000004,1. Standard deviation,8,5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,-999,Netherlands,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,2. School,-999,"Dutch Trial Registration
(NTR2879)",-999,cROB,High,-999,0.473,Unclear,8,Unclear,Children's Depression Inventory,Op Volle Kracht,0.106627149,0.019540806,261,FALSE,FALSE,NA
-0.063304229,0.019535977,Tak 2016,Op Volle Kracht (OVK),Control Group,Depression Symptoms,Children’s Depression Inventory (CDI),Value at Time Point,Continuous,26.1,655,735,634,706,7.38,5.62,7.71,5.77,7.5,6.4,7.9,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,154.4,0.036,6.5224,100.4231571200785,112.68858089046977,97.20348338035079,108.24236477370293,0,0,0,0,Yes,NA,yes,-0.0576903,yes,NA,no,yes,yes,2012,Yuli R Tak,y.tak@pwo.ru.nl,Radboud University,2012,2011_01,-999,2,"""As the
intervention was incorporated into the school curriculum and
administered during school hours, school principals had to
give active consent for their school’s participation. Parents
and adolescents were informed about the research by mail.
In schools allocated to the intervention condition, a presentation
was delivered to inform parents and teachers about the
OVK program and study aims.""","""All adolescents
in the eighth grade from participating schools were eligible
to participate. Adolescents were included through passive
consent, but were free to withdraw from the study and
participation in the OVK lessons at any point if their parents or
they themselves wanted to discontinue participation.""",1390,-999,9,13.91,1. Mean,0.55000000000000004,1. Standard deviation,8,5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,-999,Netherlands,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,2. School,-999,"Dutch Trial Registration
(NTR2879)",-999,cROB,High,-999,0.473,Unclear,8,Unclear,Children's Depression Inventory,Op Volle Kracht,-0.063304229,0.019535977,262,FALSE,FALSE,NA
-0.060701218,0.019676353,Tak 2016,Op Volle Kracht (OVK),Control Group,Depression Symptoms,Children’s Depression Inventory (CDI),Value at Time Point,Continuous,52.1,655,735,627,704,7.38,5.62,7.71,5.77,8.3,8.1,8.8,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,154.4,0.036,6.5224,100.4231571200785,112.68858089046977,96.13025880044155,107.93572917944314,0,0,0,0,Yes,NA,yes,-0.0576903,yes,NA,no,yes,yes,2012,Yuli R Tak,y.tak@pwo.ru.nl,Radboud University,2012,2011_01,-999,2,"""As the
intervention was incorporated into the school curriculum and
administered during school hours, school principals had to
give active consent for their school’s participation. Parents
and adolescents were informed about the research by mail.
In schools allocated to the intervention condition, a presentation
was delivered to inform parents and teachers about the
OVK program and study aims.""","""All adolescents
in the eighth grade from participating schools were eligible
to participate. Adolescents were included through passive
consent, but were free to withdraw from the study and
participation in the OVK lessons at any point if their parents or
they themselves wanted to discontinue participation.""",1390,-999,9,13.91,1. Mean,0.55000000000000004,1. Standard deviation,8,5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,-999,Netherlands,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,2. School,-999,"Dutch Trial Registration
(NTR2879)",-999,cROB,High,-999,0.473,Unclear,8,Unclear,Children's Depression Inventory,Op Volle Kracht,-0.060701218,0.019676353,263,FALSE,FALSE,NA
-0.073665346,0.019996493,Tak 2016,Op Volle Kracht (OVK),Control Group,Depression Symptoms,Children’s Depression Inventory (CDI),Value at Time Point,Continuous,78.2,655,735,617,693,7.38,5.62,7.71,5.77,8.3,7.9,8.9,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,154.4,0.036,6.5224,100.4231571200785,112.68858089046977,94.59708082914264,106.24923341101434,0,0,0,0,Yes,NA,yes,-0.0576903,yes,NA,no,yes,yes,2012,Yuli R Tak,y.tak@pwo.ru.nl,Radboud University,2012,2011_01,-999,2,"""As the
intervention was incorporated into the school curriculum and
administered during school hours, school principals had to
give active consent for their school’s participation. Parents
and adolescents were informed about the research by mail.
In schools allocated to the intervention condition, a presentation
was delivered to inform parents and teachers about the
OVK program and study aims.""","""All adolescents
in the eighth grade from participating schools were eligible
to participate. Adolescents were included through passive
consent, but were free to withdraw from the study and
participation in the OVK lessons at any point if their parents or
they themselves wanted to discontinue participation.""",1390,-999,9,13.91,1. Mean,0.55000000000000004,1. Standard deviation,8,5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,-999,Netherlands,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,2. School,-999,"Dutch Trial Registration
(NTR2879)",-999,cROB,High,-999,0.473,Unclear,8,Unclear,Children's Depression Inventory,Op Volle Kracht,-0.073665346,0.019996493,264,FALSE,FALSE,NA
0.053545173,0.020349683,Tak 2016,Op Volle Kracht (OVK),Control Group,Depression Symptoms,Children’s Depression Inventory (CDI),Value at Time Point,Continuous,104.3,655,735,602,686,7.38,5.62,7.71,5.77,8.4,7.6,8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,154.4,0.036,6.5224,100.4231571200785,112.68858089046977,92.29731387219428,105.17600883110511,0,0,0,0,Yes,NA,yes,-0.0576903,yes,NA,no,yes,yes,2012,Yuli R Tak,y.tak@pwo.ru.nl,Radboud University,2012,2011_01,-999,2,"""As the
intervention was incorporated into the school curriculum and
administered during school hours, school principals had to
give active consent for their school’s participation. Parents
and adolescents were informed about the research by mail.
In schools allocated to the intervention condition, a presentation
was delivered to inform parents and teachers about the
OVK program and study aims.""","""All adolescents
in the eighth grade from participating schools were eligible
to participate. Adolescents were included through passive
consent, but were free to withdraw from the study and
participation in the OVK lessons at any point if their parents or
they themselves wanted to discontinue participation.""",1390,-999,9,13.91,1. Mean,0.55000000000000004,1. Standard deviation,8,5. Only Reported Secondary School,-999,-999,-999,-999,-999,-999,-999,-999,-999,Netherlands,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,1. Randomized trial,2. Cluster,2. School,-999,"Dutch Trial Registration
(NTR2879)",-999,cROB,High,-999,0.473,Unclear,8,Unclear,Children's Depression Inventory,Op Volle Kracht,0.053545173,0.020349683,265,FALSE,FALSE,NA
0.32894082,0.014776551,Wong 2012,The Little Prince is Depressed,Control Group,Depression Symptoms,Depression Anxiety Stress Scale (DASS-21),Value at Time Point,Continuous,0,160,120,160,120,0.77,0.73,0.56,0.59,0.87,0.75,0.64,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,160,120,160,120,0,0,0,0,No,NA,yes,0.310895892,no,NA,no,yes,no,2012,P.W.C. Wong,paulw@hku.hk,The University of Hong Kong Pokfulam Road,2012,2006,2008,2,"""Letters were sent to potential schools with the help of the Hong Kong Education Bureau inviting interested school personnel to attend a 3-hour briefing session conducted by the research team on the mental health of secondary school students. The research design and potential risks of the programme were explained to the attendees. The project manager and research team further contacted interested schools. School visits for the participating schools were made to familiarise the school staff with the programme and research team. The research team also conducted a one-day briefing session for all participating schools about a month prior to implementing the programme. """,students who were part of the recruited schools,310,13,4,-999,4. Cannot tell,-999,6. Cannot tell,Cannot tell,4. Only Reported Primary School,-999,-999,-999,-999,-999,-999,-999,-999,-999,Hong Kong,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,4. QED - Regression adjustment,1. Individual,-999,-999,-999,"""Detailssuchastheteachingmaterialsandmanualsof theprogrammecanbefoundat http://csrp.edu.hk/qef. Eachsession was implementedusingthissequence:introductionofthelearning outcomes,psychoeducationlectures, mini-games/exercises,discus- sions,andconclusions. """,ROBINS-I,Moderate,-999,-999,Unclear,Unclear,Unclear,Depression Anxiety Stress Scale,The Little Prince is Depressed,0.32894082,0.014776551,266,FALSE,FALSE,NA
-0.141296206,0.077146922,Wong 2014,Thiswayup Schools: Combating Depression,Control Group,Depression Symptoms,Patient Health Questionnaire-9 (PHQ-9),Value at Time Point,Continuous,0,380,224,101,72,3.08,2.96,2.55,2.96,2.32,2.42,2.67,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,75.5,0.03,3.235,117.46522411128285,69.24265842349305,31.221020092735703,22.256568778979908,0,0,0,0,Yes,NA,yes,0.178325861,yes,no,no,yes,yes,2014,Gavin Andrews,gavina@unsw.edu.au,"St. Vincent's Hospital,",2014,2009,-999,3,"""Schools were recruited from major cities (75%) and inner regional
areas of New South Wales""",-999,976,-999,12,-999,4. Cannot tell,-999,6. Cannot tell,"9, 10",3. High School,-999,-999,-999,-999,-999,-999,-999,-999,-999,Australia,64. Non-US Study,4. Cannot tell,Private,No,1. Randomized trial,2. Cluster,2. School,-999,ACTRN12612000414819,"""The current online lessons can be viewed at www.thiswayup.org.au/
schools.""",cROB,High,-999,0.7,Unclear,"9,10",Private,Patient Health Questionnaire,Thiswayup Schools: Combating Depression,-0.141296206,0.077146922,267,FALSE,FALSE,NA
-1.157734259,0.194590596,Woods 2011,Kiwi Adolescents Coping with Emotions (Kiwi ACE),Control Group,Depression Symptoms,Children’s Depression Inventory (CDI),Value at Time Point,Continuous,0,23,33,12,12,22.92,6.63,26.17,4.32,13.33,7.22,22.33,7.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,23,33,12,12,0,0,0,0,Yes,NA,yes,-0.595415274,yes,NA,no,no,yes,2011,Barbara Woods,Barbara.Woods@stmaryswellington.school.nz,"St Mary’s College, Wellington, New Zealand",2011,-999,-999,2,"The present study used the Children’s Depression Inventory (CDI) as a screening tool in order to identify students at risk of depression and offered selected students the opportunity to participate in the school-based Kiwi ACE program. Four hundred and nineteen Year 10 students (average age 14 years) identifying as Ma - ori and Pacific in eight secondary schools in the North Island of New Zealand were screened for depressive symptoms with the Children’s Depression Inventory (Kovacs, 1992) using a passive consent process. Passive consent meant in this case that parents or caregivers and students were advised about the screening but that no signed consents were necessary from either for the student to take part. The process involved informing the young people of the screening through an assembly and form room talks, and the parents through newsletter articles and letters given to students to take home. Parents or caregivers were given the opportunity to contact the school, the researcher or the supervising university with any questions or concerns, and both caregivers/parents and students were informed of the students’ right to not participate at any point in the study. This method of consent was chosen because there were seen to be logistical problems with administering the questionnaires in schools where some parents had given consent and others had not, and screening of a whole cohort meant that young people who might otherwise be missed and who might be at risk of depression were identified. Schools were selected from across the socioeconomic range using Ministry of Education decile rankings (Ministry of Education, 1997). Two of the schools were drawn from the Wellington metropolitan area, which statistically is a better-educated and higher-income area than the average sector of New Zealand (Statistics New Zealand, 2003). Five schools were located in the greater metropolitan area, which is diverse in terms of income and ethnicity and one school was from a provincial city, replacing a metropolitan school that had to withdraw immediately prior to the screening process because of ill health of the school counsellor. All eight schools approached agreed to take part in the study. The schools consisted of five state coeducational schools, one state single-sex girls’ school, one integrated single-sex girls’ school and one integrated single-sex boys’ school. All Year 10 (average age 14 years) Maori and Pacific students were screened, with all stakeholders being made aware of the aims and time frames of all aspects of the program and its implementation.",Scoring over the ‘above average’ cutoff point of 63 on the CDI,56,-999,8,14,1. Mean,-999,6. Cannot tell,9,5. Only Reported Secondary School,0,0,0,1,0,0,0,-999,-999,New Zealand,64. Non-US Study,3. Urban,Cannot Tell,Yes,1. Randomized trial,1. Individual,-999,-999,-999,-999,iROB,High,0,-999,Urban,9,Unclear,Children's Depression Inventory,Kiwi Adolescents Coping with Emotions,-1.157734259,0.194590596,268,FALSE,FALSE,NA
